RecommendationID,Gender,BodyType,SkinTone,AestheticID,OccasionID,Topwear,Bottomwear,Footwear,Accessory,CreatedAt
1939,Male,Inverted Triangle,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1940,Male,Inverted Triangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1941,Male,Inverted Triangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1942,Male,Oval,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1943,Male,Oval,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1944,Male,Oval,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1945,Male,Rectangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1946,Male,Rectangle,Fair,3,2,T-shirt + Plaid Blazer (Grey),Black Chinos (Black),Black Loafers (Black),Black Cap (Black),2025-05-21 13:57:56
1947,Male,Rectangle,Fair,1,2,T-shirt + Blazer (Light Grey),Trousers (Light Grey),Formal Shoes (White),White Pocket Square (White),2025-05-21 13:57:56
1948,Male,Triangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1949,Male,Triangle,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1950,Male,Triangle,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1951,Male,Regular,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1952,Male,Regular,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1953,Male,Regular,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
1954,Male,Regular,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1955,Male,Regular,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1956,Male,Regular,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1957,Male,Inverted Triangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1958,Male,Inverted Triangle,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1959,Male,Inverted Triangle,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1960,Male,Oval,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1961,Male,Oval,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1962,Male,Oval,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1963,Male,Rectangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1964,Male,Rectangle,Brown,3,2,T-shirt + Plaid Blazer (Grey),Black Chinos (Black),Black Loafers (Black),No Match,2025-05-21 13:57:56
1965,Male,Rectangle,Brown,1,2,T-shirt + Blazer (Light Grey),Trousers (Beige),Formal Shoes (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
1966,Male,Triangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1967,Male,Triangle,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1968,Male,Triangle,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1969,Male,Regular,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1970,Male,Regular,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1971,Male,Regular,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1972,Male,Regular,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1973,Male,Regular,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1974,Male,Regular,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1975,Male,Inverted Triangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1976,Male,Inverted Triangle,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1977,Male,Inverted Triangle,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1978,Male,Oval,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1979,Male,Oval,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1980,Male,Oval,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1981,Male,Rectangle,Dark,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
1982,Male,Rectangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1983,Male,Rectangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1984,Male,Triangle,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1985,Male,Triangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1986,Male,Triangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1987,Male,Regular,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1988,Male,Regular,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1989,Male,Regular,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1990,Male,Regular,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1991,Male,Regular,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1992,Male,Regular,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1993,Male,Inverted Triangle,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1994,Male,Inverted Triangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1995,Male,Inverted Triangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1996,Male,Oval,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
1997,Male,Oval,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
1998,Male,Oval,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
1999,Male,Rectangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2000,Male,Rectangle,Fair,3,2,T-shirt + Plaid Blazer (Grey),Black Chinos (Black),Black Loafers (Black),Black Cap (Black),2025-05-21 13:57:56
2001,Male,Rectangle,Fair,1,2,T-shirt + Blazer (Light Grey),Trousers (Light Grey),Formal Shoes (White),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
2002,Male,Triangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2003,Male,Triangle,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2004,Male,Triangle,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2005,Male,Regular,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2006,Male,Regular,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2007,Male,Regular,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2008,Male,Regular,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2009,Male,Regular,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2010,Male,Regular,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2011,Male,Inverted Triangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2012,Male,Inverted Triangle,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2013,Male,Inverted Triangle,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2014,Male,Oval,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2015,Male,Oval,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2016,Male,Oval,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
2017,Male,Rectangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2018,Male,Rectangle,Brown,3,2,T-shirt + Plaid Blazer (Grey),Black Chinos (Black),Black Loafers (Black),No Match,2025-05-21 13:57:56
2019,Male,Rectangle,Brown,1,2,T-shirt + Blazer (Light Grey),Trousers (Beige),Formal Shoes (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
2020,Male,Triangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2021,Male,Triangle,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2022,Male,Triangle,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2023,Male,Regular,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2024,Male,Regular,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2025,Male,Regular,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2026,Male,Regular,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2027,Male,Regular,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2028,Male,Regular,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2029,Male,Inverted Triangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2030,Male,Inverted Triangle,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2031,Male,Inverted Triangle,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2032,Male,Oval,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2033,Male,Oval,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2034,Male,Oval,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2035,Male,Rectangle,Dark,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2036,Male,Rectangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2037,Male,Rectangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2038,Male,Triangle,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2039,Male,Triangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2040,Male,Triangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2041,Male,Regular,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2042,Male,Regular,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2043,Male,Regular,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2044,Male,Regular,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2045,Male,Regular,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2046,Male,Regular,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2047,Male,Inverted Triangle,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2048,Male,Inverted Triangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2049,Male,Inverted Triangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2050,Male,Oval,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2051,Male,Oval,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2052,Male,Oval,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2053,Male,Rectangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2054,Male,Rectangle,Fair,3,2,T-shirt + Plaid Blazer (Grey),Black Chinos (Black),Black Loafers (Black),Black Cap (Black),2025-05-21 13:57:56
2055,Male,Rectangle,Fair,1,2,T-shirt + Blazer (Light Grey),Trousers (Light Grey),Formal Shoes (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
2056,Male,Triangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2057,Male,Triangle,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2058,Male,Triangle,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2059,Male,Regular,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2060,Male,Regular,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2061,Male,Regular,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2062,Male,Regular,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2063,Male,Regular,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2064,Male,Regular,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Rose Gold Watch (Rose Gold),2025-05-21 13:57:56
2065,Male,Inverted Triangle,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2066,Male,Inverted Triangle,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2067,Male,Inverted Triangle,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2068,Male,Oval,Fair,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2069,Male,Oval,Fair,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2070,Male,Oval,Fair,1,2,Shirt (Light Blue),Trousers (Light Grey),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2071,Male,Rectangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2072,Male,Rectangle,Brown,3,2,T-shirt + Plaid Blazer (Grey),Black Chinos (Black),Black Loafers (Black),No Match,2025-05-21 13:57:56
2073,Male,Rectangle,Brown,1,2,T-shirt + Blazer (Light Grey),Trousers (Beige),Formal Shoes (White),Black & Brown Sunglasses (Black/Brown),2025-05-21 13:57:56
2074,Male,Triangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2075,Male,Triangle,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2076,Male,Triangle,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2077,Male,Regular,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2078,Male,Regular,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2079,Male,Regular,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2080,Male,Regular,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2081,Male,Regular,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2082,Male,Regular,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2083,Male,Inverted Triangle,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2084,Male,Inverted Triangle,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2085,Male,Inverted Triangle,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2086,Male,Oval,Brown,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2087,Male,Oval,Brown,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2088,Male,Oval,Brown,1,2,Shirt (White),Trousers (Beige),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2089,Male,Rectangle,Dark,2,2,T-shirt + Double-Breasted Blazer (Navy),High-Waisted Wool Trousers (Grey),Loafers (Brown),No Match,2025-05-21 13:57:56
2090,Male,Rectangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2091,Male,Rectangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2092,Male,Triangle,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2093,Male,Triangle,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2094,Male,Triangle,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2095,Male,Regular,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2096,Male,Regular,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
2097,Male,Regular,Dark,1,2,Shirt (White),Trousers (White),Formal Shoes (White),Watch ,2025-05-21 13:57:56
2098,Male,Regular,Dark,2,2,Oxford Shirt (White),High-Waisted Wool Trousers (Grey),Loafers (Brown),Watch ,2025-05-21 13:57:56
2099,Male,Regular,Dark,3,2,Button-Down Shirt (White),Black Chinos (Black),Black Loafers (Black),Watch ,2025-05-21 13:57:56
